country,field_name,avg_fcr,publication_count
Lebanon,Mathematical Sciences,11.275161290322579,31
Lesotho,Creative Arts and Writing,5.2250000000000005,4
Slovenia,Law and Legal Studies,3.7824590163934424,61
Maldives,Human Society,0.9987499999999998,8
Uruguay,"Language, Communication and Culture",1.7428571428571429,7
Cabo Verde,Health Sciences,1.0083333333333333,6
Greenland,Biomedical and Clinical Sciences,4.385,2
Benin,"Commerce, Management, Tourism and Services",9.4299999999999979,5
Mongolia,Chemical Sciences,1.3699999999999999,3
Dominican Republic,Law and Legal Studies,2.7475000000000005,4
Senegal,"History, Heritage and Archaeology",16.02,4
Myanmar,Creative Arts and Writing,2.34,2
Solomon Islands,Built Environment and Design,0.61,1
South Korea,Information and Computing Sciences,7.8769683257918635,1768
Netherlands,Human Society,8.64233201581029,1518
Senegal,Economics,3.7536363636363639,11
Costa Rica,Economics,1.9541176470588237,17
Norfolk Island,Biological Sciences,1.6079999999999999,5
Bhutan,"Commerce, Management, Tourism and Services",0.70333333333333337,6
Myanmar,"History, Heritage and Archaeology",17.94,3
Kyrgyzstan,Engineering,2.6633333333333331,9
Sri Lanka,Psychology,6.939,10
Guinea-Bissau,Education,1.93,2
Qatar,"History, Heritage and Archaeology",4.65,2
Italy,Human Society,7.63289983844911,2476
Romania,Philosophy and Religious Studies,4.4336619718309871,71
North Macedonia,"Commerce, Management, Tourism and Services",2.6777419354838718,93
Luxembourg,"History, Heritage and Archaeology",8.817499999999999,4
Iceland,Philosophy and Religious Studies,12.377142857142859,7
North Macedonia,Law and Legal Studies,1.912222222222222,18
Uganda,Law and Legal Studies,1.9312500000000001,8
Armenia,Psychology,0.26857142857142857,7
Malawi,Chemical Sciences,0.825,2
North Korea,Biological Sciences,2.7775,4
Democratic Republic of the Congo,Law and Legal Studies,0.0,1
Cambodia,Philosophy and Religious Studies,1.29,4
Myanmar,Economics,5.4799999999999995,2
North Macedonia,Built Environment and Design,0.165,2
Hungary,"History, Heritage and Archaeology",3.5428571428571431,14
Philippines,Education,4.9736120042872427,933
Oman,Health Sciences,9.68006993006993,143
Bangladesh,Environmental Sciences,8.1053374233128839,163
Czechia,"Language, Communication and Culture",3.8032558139534878,43
Iceland,Education,3.7125000000000004,24
Dominican Republic,"Agricultural, Veterinary and Food Sciences",0.0,1
Democratic Republic of the Congo,"Agricultural, Veterinary and Food Sciences",1.2783333333333333,6
Syria,Chemical Sciences,2.6299999999999994,7
Cambodia,Psychology,0.0,2
Afghanistan,Information and Computing Sciences,4.4833333333333325,15
Bolivia,"Commerce, Management, Tourism and Services",1.362,10
Turkmenistan,Health Sciences,5.055,4
Laos,Environmental Sciences,1.11,1
Niger,Information and Computing Sciences,0.28,3
Oman,Psychology,4.18764705882353,17
Mongolia,"Agricultural, Veterinary and Food Sciences",3.2566666666666668,3
Cabo Verde,"Agricultural, Veterinary and Food Sciences",3.3,1
Iran,"Commerce, Management, Tourism and Services",6.9507150368033663,951
Australia,Information and Computing Sciences,10.135149413020279,1874
Turkey,Built Environment and Design,4.9342237442922334,438
Bahrain,Chemical Sciences,1.676,5
Brunei,Law and Legal Studies,16.169999999999998,7
British Indian Ocean Territory,Biomedical and Clinical Sciences,0.4,1
Mongolia,Environmental Sciences,0.75,1
French Polynesia,Biological Sciences,1.993333333333333,9
Rwanda,Creative Arts and Writing,18.77,2
Guinea-Bissau,Environmental Sciences,3.14,1
Kuwait,Philosophy and Religious Studies,4.1420000000000012,5
Albania,Mathematical Sciences,2.495,2
Vanuatu,Biomedical and Clinical Sciences,1.8425,4
Bosnia and Herzegovina,Chemical Sciences,2.0116666666666667,6
Liberia,Built Environment and Design,1.17,1
Somalia,"Agricultural, Veterinary and Food Sciences",2.18,1
Guatemala,"Commerce, Management, Tourism and Services",2.4166666666666665,9
Solomon Islands,Environmental Sciences,9.09,1
Gabon,Economics,0.48,1
Montserrat,Health Sciences,7.0,1
Sweden,Biomedical and Clinical Sciences,8.60499576629975,3543
Brazil,Built Environment and Design,3.0081399317406166,586
Sweden,"Agricultural, Veterinary and Food Sciences",5.91590909090909,132
India,Psychology,3.5029809725158576,473
Zimbabwe,Human Society,4.5988023952095842,167
Cuba,"Commerce, Management, Tourism and Services",0.65636363636363648,22
Lithuania,"Language, Communication and Culture",4.64939393939394,33
Sudan,Education,3.9853333333333332,15
Gabon,Environmental Sciences,4.45,1
Mozambique,Built Environment and Design,1.955,2
Madagascar,Education,2.295,4
United States,"History, Heritage and Archaeology",5.0998288508557481,1227
Ethiopia,Biological Sciences,3.6607575757575779,132
Azerbaijan,Biological Sciences,4.0346666666666664,15
Colombia,Psychology,3.3162499999999988,112
Estonia,Earth Sciences,2.35,6
Trinidad and Tobago,Biological Sciences,4.4177777777777782,9
Guinea-Bissau,Biological Sciences,5.285,2
Democratic Republic of the Congo,Built Environment and Design,1.0499999999999998,2
Egypt,Mathematical Sciences,7.2471689497716918,219
Monaco,Health Sciences,11.91,3
Lesotho,Law and Legal Studies,3.2233333333333332,3
Timor Leste,Earth Sciences,1.91,2
Burkina Faso,Environmental Sciences,0.0,1
Grenada,"Agricultural, Veterinary and Food Sciences",1.92,1
Austria,"Commerce, Management, Tourism and Services",8.98455820476859,713
India,Education,6.3927096774193535,1860
Serbia,Engineering,4.29705882352941,85
Lesotho,"Commerce, Management, Tourism and Services",2.8033333333333332,3
Burkina Faso,Health Sciences,2.5355263157894736,38
Ethiopia,"History, Heritage and Archaeology",0.78,2
Liberia,"Commerce, Management, Tourism and Services",0.0,1
Barbados,Chemical Sciences,0.21,1
Cambodia,Engineering,0.54499999999999993,4
Slovakia,Biomedical and Clinical Sciences,4.2924307692307728,325
Iraq,Built Environment and Design,2.6401408450704231,71
Mozambique,Engineering,5.9885714285714284,7
Georgia,Environmental Sciences,7.9433333333333334,3
Reunion,"Language, Communication and Culture",2.46,1
Tunisia,"History, Heritage and Archaeology",2.7233333333333332,3
North Korea,Built Environment and Design,4.3100000000000005,2
Cuba,Mathematical Sciences,1.85,2
Cayman Islands,Biological Sciences,1.67,1
Mozambique,Environmental Sciences,2.41,5
North Korea,Mathematical Sciences,3.07,2
Malawi,Creative Arts and Writing,5.583333333333333,3
Mauritius,Philosophy and Religious Studies,0.0,1
Gabon,Chemical Sciences,2.69,1
Democratic Republic of the Congo,Biomedical and Clinical Sciences,4.6689090909090893,165
Rwanda,Biomedical and Clinical Sciences,4.2485833333333316,120
Montserrat,Biomedical and Clinical Sciences,0.44000000000000006,4
Cambodia,Environmental Sciences,3.0233333333333334,6
Bahrain,Law and Legal Studies,6.257142857142858,7
Bolivia,Earth Sciences,1.8666666666666667,3
British Virgin Islands,Information and Computing Sciences,0.0,1
Oman,"History, Heritage and Archaeology",5.575,2
Tanzania,Environmental Sciences,3.8622222222222224,27
Bhutan,Education,56.680800000000019,25
New Caledonia,Environmental Sciences,4.5866666666666669,3
Maldives,Biological Sciences,3.606,5
Somalia,Information and Computing Sciences,1.9300000000000002,3
Nicaragua,Economics,0.46,1
Luxembourg,Physical Sciences,0.0,1
Switzerland,"Commerce, Management, Tourism and Services",7.1531376734258236,937
Pakistan,Education,6.8606643356643389,286
Uruguay,"Commerce, Management, Tourism and Services",2.4294444444444441,36
Georgia,Creative Arts and Writing,5.3271428571428574,7
Ivory Coast,Chemical Sciences,1.0499999999999998,2
Azerbaijan,Built Environment and Design,6.8960000000000008,5
South Korea,Biomedical and Clinical Sciences,5.9404579630895444,7315
Taiwan,Education,10.239619450317115,473
Latvia,"Commerce, Management, Tourism and Services",4.9542780748663127,187
Ecuador,Information and Computing Sciences,3.0847637795275586,254
Gambia,Human Society,3.2014285714285711,7
Philippines,Chemical Sciences,1.3287096774193548,31
Bahrain,"Agricultural, Veterinary and Food Sciences",2.3225000000000002,4
Libya,Mathematical Sciences,4.22,1
Afghanistan,Creative Arts and Writing,0.0,1
British Virgin Islands,"Commerce, Management, Tourism and Services",0.49,2
Saint Lucia,Psychology,0.0,1
Liechtenstein,Biological Sciences,2.152,5
Venezuela,"History, Heritage and Archaeology",0.0,1
,"Commerce, Management, Tourism and Services",1.3579098721023166,50040
Cyprus,"Commerce, Management, Tourism and Services",10.59153631284916,358
Ethiopia,Physical Sciences,10.516666666666666,6
Kyrgyzstan,Chemical Sciences,0.645,4
Djibouti,Economics,0.485,2
Vanuatu,"Commerce, Management, Tourism and Services",0.0,1
Eswatini,"Commerce, Management, Tourism and Services",1.3475000000000001,4
India,Mathematical Sciences,6.9985766871165618,815
Sudan,Biomedical and Clinical Sciences,4.3875068493150708,365
Czechia,Psychology,5.0083076923076941,65
Mongolia,Psychology,2.96,1
Togo,Economics,3.3764705882352946,17
Zimbabwe,"Commerce, Management, Tourism and Services",5.3178571428571431,112
Kosovo,Earth Sciences,0.345,2
Marshall Islands,Biomedical and Clinical Sciences,3.18,1
Israel,Philosophy and Religious Studies,9.0926732673267363,101
Uzbekistan,Mathematical Sciences,13.854285714285714,14
Gabon,Human Society,0.0,1
Tanzania,"History, Heritage and Archaeology",24.0,2
Costa Rica,Mathematical Sciences,3.125,2
Greenland,Human Society,8.504999999999999,2
Czechia,Built Environment and Design,3.2473076923076909,130
Syria,Built Environment and Design,4.675,2
Kyrgyzstan,"Language, Communication and Culture",1.08,1
Ivory Coast,Philosophy and Religious Studies,0.0,2
Bulgaria,Earth Sciences,1.6663888888888891,36
Ghana,Information and Computing Sciences,8.8552892561983452,121
Bangladesh,Health Sciences,6.5162318840579712,897
Vietnam,Chemical Sciences,2.7382222222222223,135
Zambia,Education,6.5266666666666664,24
Moldova,Economics,0.0,1
Eswatini,Law and Legal Studies,8.94,1
Nauru,Law and Legal Studies,96.635,2
Montenegro,"History, Heritage and Archaeology",0.455,2
Bahamas,"Commerce, Management, Tourism and Services",6.2314285714285731,7
Italy,Health Sciences,5.9642919075144523,4152
Serbia,Mathematical Sciences,5.4235294117647062,17
Egypt,Physical Sciences,6.961551724137931,58
Vietnam,Psychology,19.006341463414639,41
Singapore,Earth Sciences,2.8280232558139535,86
Botswana,Engineering,9.3144444444444439,9
Yemen,Engineering,8.8066666666666649,27
Morocco,Psychology,1.6550000000000002,8
Mozambique,"Language, Communication and Culture",1.682,5
Nicaragua,"Agricultural, Veterinary and Food Sciences",3.4733333333333332,3
Central African Republic,Biological Sciences,9.3433333333333337,3
South Georgia and the South Sandwich Islands,Biomedical and Clinical Sciences,0.0,2
Bangladesh,Built Environment and Design,8.6389795918367351,98
Montenegro,"Commerce, Management, Tourism and Services",4.6676,25
Cameroon,Mathematical Sciences,12.477777777777778,18
Kyrgyzstan,Information and Computing Sciences,5.5479999999999992,15
Dominican Republic,Mathematical Sciences,0.51,1
Moldova,Biological Sciences,0.24625000000000002,8
Sierra Leone,Law and Legal Studies,2.55,2
French Polynesia,Health Sciences,2.06,1
Venezuela,Engineering,0.0,1
China,"Language, Communication and Culture",8.9979674017257878,1043
Benin,Health Sciences,4.1795,20
Nepal,Law and Legal Studies,2.6870833333333337,24
Haiti,Environmental Sciences,0.90499999999999992,2
China,Education,9.9076655916645961,4031
Netherlands,Creative Arts and Writing,10.640331950207466,241
Monaco,Biological Sciences,11.768,5
Indonesia,Mathematical Sciences,3.3231932773109238,119
Israel,"History, Heritage and Archaeology",2.6624324324324324,37
Bosnia and Herzegovina,Human Society,3.2367857142857144,56
Latvia,Chemical Sciences,2.5273684210526315,19
Guinea,"Agricultural, Veterinary and Food Sciences",0.14,2
Belarus,Environmental Sciences,0.15666666666666668,3
Moldova,Built Environment and Design,1.0,1
Moldova,Earth Sciences,0.4325,4
Grenada,Information and Computing Sciences,0.0,1
Palestinian Territory,Human Society,4.408214285714287,28
Ukraine,Creative Arts and Writing,3.1683333333333326,312
Venezuela,Biomedical and Clinical Sciences,4.032072072072074,111
Belarus,Built Environment and Design,0.14333333333333331,3
Barbados,Law and Legal Studies,0.73666666666666658,3
Greenland,Built Environment and Design,3.35,1
Barbados,Human Society,1.6188461538461538,26
Botswana,"Commerce, Management, Tourism and Services",2.4754901960784315,51
Nigeria,"History, Heritage and Archaeology",5.01,19
Grenada,Human Society,0.0,3
Reunion,Economics,5.94,1
Nepal,Engineering,5.6763333333333321,30
Belize,Biological Sciences,0.0,1
French Guiana,Law and Legal Studies,0.0,1
Equatorial Guinea,"Commerce, Management, Tourism and Services",0.46,1
Mali,Philosophy and Religious Studies,1.32,1
Malaysia,Health Sciences,4.4796899911426031,1129
Czechia,Human Society,5.903422459893048,374
Fiji,Law and Legal Studies,3.0700000000000003,4
Tonga,Philosophy and Religious Studies,6.69,1
Monaco,"Language, Communication and Culture",3.06,1
Equatorial Guinea,Education,0.0,1
Somalia,Creative Arts and Writing,0.0,1
Grenada,"Commerce, Management, Tourism and Services",4.0879999999999992,5
Gabon,Education,17.43,1
Falkland Islands,"Commerce, Management, Tourism and Services",1.29,1
Guadeloupe,Environmental Sciences,4.04,1
Kuwait,Biomedical and Clinical Sciences,4.8034502923976605,342
United Kingdom,Engineering,5.7142620320855677,1870
Jordan,Chemical Sciences,3.4523255813953488,43
Cyprus,Philosophy and Religious Studies,14.813846153846153,13
Lesotho,Education,12.07111111111111,9
Iraq,Creative Arts and Writing,2.6059259259259262,27
Dominican Republic,"Language, Communication and Culture",7.4559999999999995,5
Eswatini,Health Sciences,13.98375,8
Burkina Faso,Built Environment and Design,4.675,2
Antigua and Barbuda,Information and Computing Sciences,4.98,1
Ghana,Economics,6.6970454545454521,132
Canada,"Agricultural, Veterinary and Food Sciences",6.185314009661842,621
Singapore,"Commerce, Management, Tourism and Services",7.8537480798771124,651
New Zealand,Psychology,5.0172560975609759,164
Portugal,"History, Heritage and Archaeology",4.6027272727272734,66
Croatia,Built Environment and Design,3.796607142857142,56
Romania,Earth Sciences,6.1190624999999992,96
Rwanda,Information and Computing Sciences,1.7395833333333335,24
Fiji,Health Sciences,2.0434482758620689,29
Brunei,Psychology,1.71,1
Germany,Information and Computing Sciences,6.0497651882221382,2683
Gambia,Biomedical and Clinical Sciences,6.2331683168316827,101
Bangladesh,Biomedical and Clinical Sciences,4.7117008099094768,2099
Gibraltar,Environmental Sciences,0.74,1
Libya,Economics,2.3975,4
Algeria,Psychology,2.8722222222222227,9
Cayman Islands,Biomedical and Clinical Sciences,4.115,4
Guyana,"Agricultural, Veterinary and Food Sciences",0.0,1
Austria,Biomedical and Clinical Sciences,7.8671175468483829,2935
Algeria,Built Environment and Design,7.385,30
Lebanon,Biomedical and Clinical Sciences,5.5170616113744106,844
Iran,Law and Legal Studies,7.669375,48
Mexico,Built Environment and Design,4.4634939759036145,166
Morocco,Education,5.5702808988764048,178
Switzerland,Philosophy and Religious Studies,7.9622131147540935,122
Papua New Guinea,Creative Arts and Writing,5.445,4
Marshall Islands,Human Society,13.58,1
Armenia,Earth Sciences,0.65999999999999992,4
Armenia,Information and Computing Sciences,1.2388888888888889,9
Luxembourg,Psychology,4.4454545454545471,22
Germany,Mathematical Sciences,6.3249193548387108,248
Cuba,Information and Computing Sciences,2.1799999999999997,28
Barbados,"Agricultural, Veterinary and Food Sciences",2.9250000000000003,2
Poland,"Agricultural, Veterinary and Food Sciences",4.48921760391198,409
Finland,"History, Heritage and Archaeology",6.8415999999999979,25
Uzbekistan,Psychology,20.62,2
Luxembourg,"Language, Communication and Culture",9.7225,4
Papua New Guinea,Biological Sciences,4.1359999999999992,5
Tonga,"Agricultural, Veterinary and Food Sciences",12.96,1
Qatar,Biomedical and Clinical Sciences,6.4408034188034193,1170
Philippines,Philosophy and Religious Studies,10.860499999999996,60
Papua New Guinea,Biomedical and Clinical Sciences,2.5970967741935489,31
Bosnia and Herzegovina,Engineering,3.3863157894736848,19
Kenya,Chemical Sciences,2.2925,16
Panama,Philosophy and Religious Studies,12.715,2
Cuba,Environmental Sciences,40.74,1
Sudan,Law and Legal Studies,5.25,1
Morocco,Philosophy and Religious Studies,17.041666666666664,12
Greece,Law and Legal Studies,9.3735616438356164,73
Singapore,Chemical Sciences,5.5735031847133767,157
Libya,Philosophy and Religious Studies,0.66,4
United Arab Emirates,Human Society,7.9773711340206184,194
Seychelles,Engineering,1.33,1
Yemen,Creative Arts and Writing,0.43,1
Faroe Islands,Human Society,0.68,2
Indonesia,Health Sciences,1.2649788334901233,4252
South Korea,Earth Sciences,3.1720496894409909,322
Bangladesh,Chemical Sciences,4.5059859154929587,142
Egypt,Environmental Sciences,5.152125,80
Albania,Engineering,2.39,5
Cameroon,"Language, Communication and Culture",1.9366666666666665,6
Chad,Biological Sciences,3.93,1
North Korea,Biomedical and Clinical Sciences,1.38,1
Timor Leste,Human Society,3.7233333333333332,3
Benin,Mathematical Sciences,5.6333333333333329,3
Cambodia,Health Sciences,2.7246874999999995,32
Switzerland,Built Environment and Design,6.8243127962085293,211
Australia,Earth Sciences,4.6257790368271952,353
Singapore,Health Sciences,8.1710032017075775,937
Slovakia,Economics,3.8565060240963858,83
Rwanda,"Commerce, Management, Tourism and Services",1.9322727272727276,22
Afghanistan,Law and Legal Studies,4.06,2
Estonia,Creative Arts and Writing,4.7023684210526326,38
Denmark,Education,7.8698206278026985,223
Botswana,Biological Sciences,1.273076923076923,13
Myanmar,Psychology,1.54,2
Saudi Arabia,Human Society,13.921860465116273,129
Belgium,Biological Sciences,8.6887915006640046,753
Vietnam,Education,6.2919303797468347,316
Ecuador,Environmental Sciences,4.1665789473684214,38
Thailand,Psychology,3.608571428571429,63
Malta,"History, Heritage and Archaeology",3.5225000000000009,8
Afghanistan,Philosophy and Religious Studies,0.0,2
Libya,"Language, Communication and Culture",1.72,2
Germany,Biomedical and Clinical Sciences,7.8467734728673006,17009
Indonesia,Earth Sciences,1.1342924807578463,1689
Netherlands,Biological Sciences,5.7773270708795961,1171
South Africa,Philosophy and Religious Studies,8.0281538461538471,520
China,Information and Computing Sciences,6.6559655700076483,13070
United Kingdom,Health Sciences,5.8647417762245482,18027
China,Earth Sciences,5.0336585365853654,6273
Cambodia,Biomedical and Clinical Sciences,2.9457377049180309,122
Japan,Built Environment and Design,4.3868996188055922,787
Ukraine,Mathematical Sciences,1.4415873015873011,63
New Zealand,Biomedical and Clinical Sciences,7.7233562585969784,1454
Egypt,Biomedical and Clinical Sciences,3.8230252814956462,4707
Portugal,Health Sciences,3.611000000000002,1300
Ecuador,"Commerce, Management, Tourism and Services",3.5071631205673768,282
Russia,Creative Arts and Writing,3.0680370370370369,540
Iran,Biomedical and Clinical Sciences,4.834498908513587,10078
Spain,Education,8.4506156787762876,2615
Russia,Biological Sciences,2.6134608593290154,1699
Cyprus,Education,15.004431137724547,167
Chile,Physical Sciences,7.4806666666666661,30
Finland,Education,9.2164777327935266,494
Mexico,Human Society,3.1403850641773641,857
Croatia,Chemical Sciences,4.2502173913043473,46
India,"Agricultural, Veterinary and Food Sciences",4.2759157894736779,2375
Egypt,Information and Computing Sciences,7.7425566343042052,927
Albania,Law and Legal Studies,4.39875,8
Indonesia,"Agricultural, Veterinary and Food Sciences",1.0959483301827342,1587
Belgium,Built Environment and Design,6.2277894736842088,190
Namibia,Information and Computing Sciences,1.8752941176470588,17
Senegal,Law and Legal Studies,2.6733333333333333,3
Poland,Information and Computing Sciences,5.9747218453188582,737
Greece,Information and Computing Sciences,7.9416226912928662,758
Saudi Arabia,Chemical Sciences,5.0326229508196683,793
Chile,Human Society,4.4598412698412648,441
Kuwait,Environmental Sciences,3.7533333333333339,12
United Kingdom,"Agricultural, Veterinary and Food Sciences",4.5463855421686752,1245
Egypt,Education,4.11046153846154,260
Portugal,Economics,4.9210671936758912,253
Ireland,Information and Computing Sciences,8.3800714285714335,420
Finland,Information and Computing Sciences,8.69049462365592,465
Zambia,Health Sciences,4.1747663551401883,107
Brazil,Information and Computing Sciences,3.1417468019408941,2267
South Africa,Human Society,5.1568632855567822,1814
Peru,Biomedical and Clinical Sciences,3.5051075268817176,1302
Austria,Information and Computing Sciences,5.8912195121951241,492
Philippines,Biological Sciences,2.9529770992366422,131
Kazakhstan,Built Environment and Design,6.6654838709677424,31
Serbia,Creative Arts and Writing,4.5756862745098044,51
Iran,Biological Sciences,3.7020707358813465,1753
Nigeria,Psychology,3.617714285714285,70
Uganda,Health Sciences,4.5297953964194377,391
Malaysia,"Language, Communication and Culture",5.6350627615062781,239
Italy,"Agricultural, Veterinary and Food Sciences",5.5466153846153867,845
Israel,Creative Arts and Writing,8.5620149253731377,134
Malaysia,Engineering,4.97477419354839,930
Thailand,Environmental Sciences,4.0701574803149621,127
Norway,Engineering,7.43030456852792,197
Dominican Republic,Human Society,0.67,13
New Zealand,Chemical Sciences,4.4587755102040818,49
Nigeria,"Language, Communication and Culture",5.8728440366972476,109
Slovenia,Philosophy and Religious Studies,6.3654545454545461,33
Latvia,Education,4.96618556701031,97
France,"Language, Communication and Culture",8.65827868852459,122
Ireland,Creative Arts and Writing,8.9360389610389586,154
Morocco,Law and Legal Studies,7.8387499999999983,8
South Korea,"Agricultural, Veterinary and Food Sciences",4.08303609341826,471
Russia,Psychology,1.5558649789029544,237
Argentina,Health Sciences,2.83144144144144,333
Kyrgyzstan,Economics,1.6342857142857141,14
North Macedonia,Health Sciences,2.3449999999999998,44
Uruguay,Economics,2.8591666666666669,12
Switzerland,Education,12.91825454545455,275
Switzerland,Law and Legal Studies,8.1345161290322583,155
Poland,"Language, Communication and Culture",5.0527372262773715,274
Mexico,Earth Sciences,3.1550236966824641,211
Bahrain,Engineering,2.5709090909090908,44
France,Physical Sciences,10.387195121951226,82
Russia,Environmental Sciences,2.7718604651162777,129
Japan,Psychology,2.7894155844155848,462
Argentina,"Agricultural, Veterinary and Food Sciences",4.0380487804878058,123
Thailand,Biological Sciences,5.294301075268816,465
Luxembourg,Mathematical Sciences,1.4416666666666667,6
Hungary,Biological Sciences,3.6878153846153845,325
Colombia,Engineering,2.7153932584269662,178
Nigeria,Education,4.3844578313253013,332
Chile,"Agricultural, Veterinary and Food Sciences",3.7890816326530592,98
Nepal,Information and Computing Sciences,6.6918421052631585,76
Norway,Psychology,5.3827586206896534,232
Armenia,"Language, Communication and Culture",0.0,9
Belize,Biomedical and Clinical Sciences,3.2979999999999996,10
Romania,Psychology,4.2166666666666632,135
Israel,"Commerce, Management, Tourism and Services",6.0859203980099483,402
Greece,Earth Sciences,4.487709497206704,179
Bulgaria,Mathematical Sciences,4.561923076923077,26
Sweden,Philosophy and Religious Studies,6.4474324324324339,74
Algeria,"Agricultural, Veterinary and Food Sciences",3.5758333333333332,48
Russia,Mathematical Sciences,5.9766406249999982,128
Ethiopia,"Agricultural, Veterinary and Food Sciences",5.0284496124031008,129
South Africa,Law and Legal Studies,5.2597818181818168,275
Norway,Environmental Sciences,6.2086274509803934,102
India,Philosophy and Religious Studies,5.5189075630252074,238
Ukraine,Earth Sciences,1.7673750000000008,160
Cuba,Biological Sciences,1.6973529411764705,34
Israel,Information and Computing Sciences,6.6338636363636345,352
Mongolia,Health Sciences,2.812105263157894,19
Hungary,Law and Legal Studies,5.3938666666666659,75
Libya,Psychology,10.510000000000002,2
Croatia,"Language, Communication and Culture",3.7083720930232551,43
South Korea,Physical Sciences,11.296999999999999,50
Hungary,Information and Computing Sciences,5.358659793814434,194
Kyrgyzstan,Biological Sciences,2.2824999999999998,8
Turkmenistan,Human Society,10.865,2
Guyana,Health Sciences,1.01,18
Lebanon,Chemical Sciences,17.921874999999996,16
Oman,Information and Computing Sciences,9.13465116279069,129
Taiwan,Earth Sciences,4.1371345029239723,171
Libya,"Commerce, Management, Tourism and Services",9.6329411764705881,17
Bosnia and Herzegovina,Built Environment and Design,2.3278947368421057,19
Palestinian Territory,"Agricultural, Veterinary and Food Sciences",3.3661538461538458,13
Mongolia,Education,1.4245454545454548,11
Nigeria,Built Environment and Design,3.7735668789808927,157
Uganda,Human Society,5.98649572649573,117
Ukraine,Chemical Sciences,1.6073786407766995,103
Iran,Physical Sciences,5.3498717948717971,78
Costa Rica,Built Environment and Design,1.5266666666666666,15
Yemen,Chemical Sciences,3.6899999999999995,13
Colombia,Philosophy and Religious Studies,3.6153488372093019,43
Argentina,Environmental Sciences,3.4160937500000004,64
Taiwan,Environmental Sciences,3.9929599999999996,125
Somalia,Human Society,2.2740000000000005,5
Argentina,"Language, Communication and Culture",2.9189024390243912,82
Iceland,Human Society,7.6290243902439041,41
Slovenia,Human Society,3.5366242038216567,157
Sri Lanka,Education,4.5514084507042254,142
Lebanon,Psychology,6.2299999999999995,43
Luxembourg,Health Sciences,6.9696363636363632,55
"Bonaire, Saint Eustatius and Saba ",Biomedical and Clinical Sciences,0.915,2
Ivory Coast,Health Sciences,4.0093749999999995,32
Uganda,"Agricultural, Veterinary and Food Sciences",4.8647826086956512,46
Libya,Chemical Sciences,4.8000000000000007,9
Barbados,Philosophy and Religious Studies,0.0,1
Jordan,Human Society,11.931785714285709,56
Romania,"History, Heritage and Archaeology",9.5748148148148164,27
Albania,Education,2.8647826086956525,23
Bahrain,Biomedical and Clinical Sciences,4.6083663366336634,202
Sweden,Mathematical Sciences,6.1575,28
United Arab Emirates,Law and Legal Studies,14.622413793103449,29
Armenia,"Commerce, Management, Tourism and Services",1.7613793103448272,29
Yemen,Philosophy and Religious Studies,5.5833333333333339,3
Trinidad and Tobago,Environmental Sciences,4.263,10
Trinidad and Tobago,Economics,2.5439999999999996,5
North Macedonia,Education,3.2372972972972969,37
North Korea,"Language, Communication and Culture",0.0,1
Belize,Earth Sciences,5.1549999999999994,2
Tunisia,Psychology,3.35875,24
Guatemala,Human Society,2.4884210526315789,19
Bulgaria,Psychology,1.8150000000000002,20
Finland,Law and Legal Studies,10.386857142857144,70
Venezuela,Human Society,2.0746153846153845,26
Australia,Physical Sciences,7.5269999999999992,70
Canada,Human Society,6.7372948417350553,3412
Gambia,"Commerce, Management, Tourism and Services",2.235,6
Ethiopia,Philosophy and Religious Studies,3.3085714285714287,7
Madagascar,Health Sciences,2.2929411764705883,17
Kazakhstan,"History, Heritage and Archaeology",2.661111111111111,9
Uruguay,Education,4.6457142857142868,42
Ukraine,Environmental Sciences,2.7390909090909092,44
Portugal,Law and Legal Studies,8.6740789473684252,76
North Macedonia,Economics,4.7171428571428571,28
Uzbekistan,Biological Sciences,2.384615384615385,26
Moldova,Environmental Sciences,0.43,1
Paraguay,Health Sciences,3.3825,16
Gibraltar,Health Sciences,3.9600000000000004,14
Tunisia,Philosophy and Religious Studies,1.535,2
Mauritius,Health Sciences,5.168333333333333,24
French Guiana,"Commerce, Management, Tourism and Services",0.235,2
Trinidad and Tobago,Engineering,4.3885714285714279,7
Montenegro,Biological Sciences,2.065,4
Jamaica,Information and Computing Sciences,4.0446666666666671,15
Bahrain,Philosophy and Religious Studies,6.8433333333333337,6
Denmark,"History, Heritage and Archaeology",10.497560975609758,41
Bosnia and Herzegovina,Economics,2.0380000000000003,35
Burkina Faso,Education,1.4866666666666668,6
Libya,Education,2.0007692307692309,13
Qatar,Creative Arts and Writing,7.673333333333332,18
Brunei,Engineering,6.5433333333333321,27
Bulgaria,Economics,1.0835416666666664,48
Papua New Guinea,Environmental Sciences,1.5050000000000001,4
El Salvador,Health Sciences,1.1704545454545459,22
Kyrgyzstan,Education,1.3864285714285716,14
Ethiopia,Earth Sciences,6.7070270270270269,37
Bahamas,Education,1.4914285714285715,7
United Arab Emirates,"History, Heritage and Archaeology",5.1243750000000006,16
Netherlands,Economics,5.492048192771084,498
Russia,Human Society,2.0410782045349372,2161
Senegal,Earth Sciences,2.5611111111111113,9
Argentina,Physical Sciences,2.988,5
Cameroon,Psychology,1.15,5
Iraq,Economics,4.1976923076923072,26
Venezuela,Earth Sciences,2.3771428571428572,7
Burundi,Education,7.8833333333333337,6
Zambia,"Agricultural, Veterinary and Food Sciences",2.3900000000000006,9
Angola,Biomedical and Clinical Sciences,5.2727586206896557,29
Ethiopia,Chemical Sciences,2.5281818181818174,22
